5;arms_factory;3131.00;9.70;1614.00;1.01;0
5;industrial_complex;3138.00;9.70;1613.00;5.13;0
5;industrial_complex;3138.00;9.70;1613.00;0.06;0
5;industrial_complex;3132.00;9.60;1618.00;4.18;0
5;industrial_complex;3119.00;9.55;1618.00;5.74;0
5;industrial_complex;3120.00;9.70;1618.00;2.12;0
5;industrial_complex;3142.00;9.70;1616.00;4.79;0
5;naval_base;3118.00;9.50;1620.00;-1.82;2256
5;naval_base;3122.00;9.53;1614.00;-1.77;2256
5;bunker;3139.00;9.70;1610.00;0.57;0
5;bunker;3128.00;9.60;1618.00;3.24;0
5;bunker;3125.00;9.70;1621.00;4.79;0
5;coastal_bunker;3121.00;9.57;1613.00;-1.77;0
5;coastal_bunker;3128.00;9.65;1623.00;-1.82;0
5;dockyard;3129.00;9.57;1625.00;-1.82;0
6;arms_factory;2850.00;9.70;1532.00;5.23;0
6;arms_factory;2849.00;9.70;1532.00;1.61;0
6;arms_factory;2850.00;9.70;1533.00;4.28;0
6;arms_factory;2862.00;9.80;1532.00;1.01;0
6;arms_factory;2862.00;9.80;1532.00;5.13;0
6;arms_factory;2845.00;9.73;1533.00;0.06;0
6;industrial_complex;2855.00;9.80;1537.00;4.18;0
6;industrial_complex;2854.00;9.73;1537.00;5.74;0
6;industrial_complex;2865.00;10.20;1536.00;2.12;0
6;industrial_complex;2869.00;9.73;1540.00;4.79;0
6;industrial_complex;2858.00;9.95;1538.00;1.52;0
6;industrial_complex;2857.00;9.85;1538.00;2.73;0
6;naval_base;2848.00;9.53;1540.00;-2.68;8621
6;naval_base;2844.00;9.53;1539.00;-2.82;8621
6;naval_base;2861.00;9.55;1545.00;-3.14;8621
6;naval_base;2854.00;9.60;1542.00;-2.03;8621
6;bunker;2857.00;9.70;1531.00;5.30;0
6;bunker;2852.00;9.73;1529.00;1.68;0
6;bunker;2866.00;9.95;1540.00;3.24;0
6;bunker;2854.00;9.75;1536.00;1.08;0
6;bunker;2844.00;9.78;1533.00;3.74;0
6;bunker;2866.00;9.65;1543.00;0.13;0
6;coastal_bunker;2842.00;9.55;1538.00;-2.82;0
6;coastal_bunker;2849.00;9.50;1541.00;-2.68;0
6;coastal_bunker;2860.00;9.55;1545.00;-3.14;0
6;coastal_bunker;2854.00;9.60;1542.00;-2.03;0
6;dockyard;2857.00;9.55;1544.00;-3.14;0
7;arms_factory;2880.00;9.70;1570.00;4.28;0
7;arms_factory;2873.00;9.55;1553.00;1.01;0
7;arms_factory;2878.00;9.60;1555.00;5.13;0
7;arms_factory;2875.00;9.70;1557.00;0.06;0
7;arms_factory;2880.00;9.60;1559.00;4.18;0
7;arms_factory;2882.00;9.70;1574.00;5.74;0
7;industrial_complex;2882.00;9.60;1563.00;2.12;0
7;industrial_complex;2879.00;9.60;1568.00;4.79;0
7;industrial_complex;2883.00;9.70;1576.00;1.52;0
7;industrial_complex;2881.00;9.65;1554.00;2.73;0
7;industrial_complex;2879.00;9.60;1556.00;0.57;0
7;industrial_complex;2877.00;9.63;1558.00;3.24;0
7;naval_base;2868.00;9.50;1548.00;-2.03;8621
7;naval_base;2879.00;9.53;1571.00;-2.36;2775
7;naval_base;2874.00;9.57;1560.00;-2.03;2775
7;naval_base;2883.00;9.50;1581.00;-2.94;2752
7;naval_base;2870.00;9.50;1554.00;-1.47;8621
7;bunker;2877.00;9.60;1555.00;1.08;0
7;bunker;2875.00;9.68;1560.00;3.74;0
7;bunker;2880.00;9.70;1567.00;0.13;0
7;bunker;2884.00;9.70;1575.00;1.68;0
7;bunker;2873.00;9.50;1551.00;5.81;0
7;coastal_bunker;2872.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2880.00;9.50;1576.00;-1.77;0
7;coastal_bunker;2879.00;9.50;1572.00;-2.36;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.03;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.47;0
7;dockyard;2882.00;9.50;1581.00;-2.94;0
8;arms_factory;2899.00;10.85;1507.00;5.13;0
8;arms_factory;2896.00;11.18;1510.00;0.06;0
8;arms_factory;2896.00;11.73;1514.00;4.18;0
8;arms_factory;2895.00;11.68;1512.00;5.74;0
8;arms_factory;2900.00;11.60;1519.00;2.12;0
8;arms_factory;2903.00;10.80;1509.00;4.79;0
8;industrial_complex;2893.00;11.63;1513.00;1.52;0
8;industrial_complex;2905.00;10.82;1513.00;2.73;0
8;industrial_complex;2899.00;10.70;1504.00;0.57;0
8;industrial_complex;2892.00;10.45;1508.00;3.24;0
8;industrial_complex;2900.00;10.85;1509.00;4.79;0
8;industrial_complex;2903.00;10.70;1504.00;2.63;0
8;bunker;2902.00;11.03;1515.00;5.30;0
8;bunker;2893.00;10.98;1510.00;1.68;0
8;bunker;2904.00;10.70;1503.00;3.24;0
9;arms_factory;3057.00;12.65;1517.00;4.18;0
9;arms_factory;3038.00;11.23;1524.00;5.74;0
9;arms_factory;3053.00;12.43;1518.00;2.12;0
9;arms_factory;3041.00;12.85;1505.00;4.79;0
9;arms_factory;3041.00;10.90;1522.00;1.52;0
9;arms_factory;3042.00;12.82;1506.00;2.73;0
9;industrial_complex;3035.00;12.32;1508.00;0.57;0
9;industrial_complex;3029.00;12.00;1510.00;3.24;0
9;industrial_complex;3032.00;12.10;1509.00;4.79;0
9;industrial_complex;3037.00;12.40;1507.00;2.63;0
9;industrial_complex;3049.00;12.70;1510.00;5.30;0
9;industrial_complex;3048.00;12.55;1515.00;1.68;0
9;bunker;3026.00;12.38;1516.00;3.24;0
9;bunker;3037.00;12.45;1506.00;1.08;0
9;bunker;3042.00;12.70;1509.00;3.74;0
9;bunker;3035.00;10.75;1524.00;0.13;0
9;bunker;3046.00;12.45;1516.00;1.68;0
9;bunker;3053.00;12.55;1517.00;5.81;0
10;arms_factory;3134.00;9.80;1563.00;2.12;0
10;arms_factory;3139.00;9.80;1563.00;4.79;0
10;arms_factory;3132.00;9.80;1564.00;1.52;0
10;arms_factory;3144.00;9.88;1551.00;2.73;0
10;arms_factory;3144.00;9.80;1558.00;0.57;0
10;arms_factory;3144.00;9.90;1552.00;3.24;0
10;industrial_complex;3135.00;9.90;1549.00;4.79;0
10;industrial_complex;3145.00;9.85;1553.00;2.63;0
10;industrial_complex;3134.00;9.90;1550.00;5.30;0
10;industrial_complex;3140.00;9.88;1554.00;1.68;0
10;industrial_complex;3131.00;9.88;1551.00;3.24;0
10;industrial_complex;3137.00;9.80;1556.00;1.08;0
10;bunker;3142.00;9.80;1566.00;3.74;0
10;bunker;3134.00;9.80;1560.00;0.13;0
10;bunker;3133.00;10.03;1546.00;1.68;0
10;bunker;3142.00;9.80;1558.00;5.81;0
10;bunker;3138.00;9.80;1551.00;0.74;0
10;bunker;3146.00;9.80;1554.00;3.75;0
11;arms_factory;3191.00;10.30;1636.00;1.52;0
11;arms_factory;3207.00;10.38;1639.00;2.73;0
11;arms_factory;3209.00;9.95;1635.00;0.57;0
11;arms_factory;3205.00;10.23;1646.00;3.24;0
11;arms_factory;3188.00;10.30;1646.00;4.79;0
11;arms_factory;3191.00;10.05;1614.00;2.63;0
11;industrial_complex;3175.00;10.00;1604.00;5.30;0
11;industrial_complex;3187.00;9.78;1622.00;1.68;0
11;industrial_complex;3193.00;10.30;1640.00;3.24;0
11;industrial_complex;3171.00;11.18;1612.00;1.08;0
11;industrial_complex;3184.00;10.23;1634.00;3.74;0
11;industrial_complex;3189.00;10.38;1630.00;0.13;0
11;bunker;3192.00;10.40;1620.00;1.68;0
11;bunker;3168.00;9.98;1617.00;5.81;0
11;bunker;3188.00;10.28;1629.00;0.74;0
11;bunker;3184.00;9.70;1620.00;3.75;0
11;bunker;3187.00;10.30;1637.00;0.13;0
11;bunker;3179.00;11.10;1612.00;2.80;0
11;bunker;3185.00;9.85;1609.00;0.63;0
11;bunker;3167.00;10.25;1613.00;2.19;0
11;bunker;3205.00;10.23;1646.00;4.86;0
11;bunker;3202.00;9.80;1629.00;1.24;0
11;bunker;3174.00;11.00;1608.00;5.37;0
11;bunker;3193.00;10.30;1647.00;5.47;0
11;bunker;3210.00;10.43;1631.00;3.30;0
12;arms_factory;3195.00;10.00;1663.00;0.57;0
12;arms_factory;3188.00;9.75;1671.00;3.24;0
12;arms_factory;3188.00;10.07;1668.00;4.79;0
12;arms_factory;3191.00;9.70;1662.00;2.63;0
12;arms_factory;3191.00;10.28;1669.00;5.30;0
12;arms_factory;3192.00;10.30;1667.00;1.68;0
12;industrial_complex;3189.00;9.70;1661.00;3.24;0
12;industrial_complex;3193.00;10.30;1668.00;1.08;0
12;industrial_complex;3190.00;10.23;1666.00;3.74;0
12;industrial_complex;3187.00;9.70;1670.00;0.13;0
12;industrial_complex;3196.00;10.30;1667.00;1.68;0
12;industrial_complex;3181.00;9.68;1666.00;5.81;0
12;naval_base;3181.00;9.53;1667.00;-2.09;1885
12;bunker;3194.00;10.30;1666.00;3.75;0
12;coastal_bunker;3184.00;9.50;1670.00;-2.09;0
12;dockyard;3180.00;9.60;1666.00;-2.09;0
13;arms_factory;3201.00;10.30;1711.00;4.79;0
13;arms_factory;3197.00;10.30;1703.00;2.63;0
13;arms_factory;3199.00;10.30;1707.00;5.30;0
13;arms_factory;3185.00;9.68;1700.00;1.68;0
13;arms_factory;3180.00;9.60;1708.00;3.24;0
13;arms_factory;3187.00;9.68;1721.00;1.08;0
13;industrial_complex;3193.00;10.30;1713.00;3.74;0
13;industrial_complex;3189.00;9.70;1718.00;0.13;0
13;industrial_complex;3202.00;9.70;1719.00;1.68;0
13;industrial_complex;3182.00;9.70;1702.00;5.81;0
13;industrial_complex;3217.00;9.70;1722.00;0.74;0
13;industrial_complex;3182.00;9.57;1697.00;3.75;0
13;naval_base;3198.00;9.60;1723.00;-2.90;1660
13;naval_base;3172.00;9.50;1708.00;-1.11;1885
13;naval_base;3183.00;9.50;1695.00;-0.59;1885
13;naval_base;3184.00;9.50;1720.00;-1.82;1660
13;naval_base;3214.00;9.55;1725.00;-3.34;1434
13;naval_base;3207.00;9.50;1727.00;-3.34;1434
13;bunker;3176.00;9.60;1706.00;5.37;0
13;bunker;3194.00;9.70;1720.00;5.47;0
13;bunker;3212.00;10.40;1714.00;3.30;0
13;bunker;3201.00;10.30;1703.00;5.97;0
13;bunker;3196.00;10.18;1715.00;3.81;0
13;bunker;3201.00;9.70;1717.00;3.91;0
13;bunker;3214.00;9.73;1722.00;1.75;0
13;bunker;3186.00;9.70;1715.00;5.87;0
13;bunker;3178.00;9.70;1701.00;5.98;0
13;bunker;3189.00;9.93;1708.00;3.81;0
13;coastal_bunker;3184.00;9.60;1698.00;-0.59;0
13;coastal_bunker;3172.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3193.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3207.00;9.50;1727.00;-3.34;0
13;coastal_bunker;3173.00;9.50;1704.00;-1.11;0
13;coastal_bunker;3212.00;9.65;1725.00;-3.34;0
13;dockyard;3187.00;9.50;1699.00;-0.59;0
14;arms_factory;2782.00;9.70;1468.00;5.30;0
14;arms_factory;2783.00;9.65;1463.00;1.68;0
14;arms_factory;2778.00;9.68;1466.00;3.24;0
14;arms_factory;2769.00;9.55;1464.00;1.08;0
14;arms_factory;2777.00;9.70;1454.00;3.74;0
14;arms_factory;2774.00;9.50;1454.00;0.13;0
14;industrial_complex;2777.00;9.60;1465.00;1.68;0
14;industrial_complex;2777.00;9.70;1459.00;5.81;0
14;industrial_complex;2776.00;9.55;1458.00;0.74;0
14;industrial_complex;2780.00;9.65;1461.00;3.75;0
14;industrial_complex;2781.00;9.70;1456.00;0.13;0
14;industrial_complex;2779.00;9.68;1456.00;2.80;0
14;naval_base;2778.00;9.50;1463.00;-0.79;8546
14;naval_base;2773.00;9.50;1455.00;-2.55;8546
14;bunker;2770.00;9.55;1464.00;4.86;0
14;bunker;2784.00;9.70;1468.00;1.24;0
14;bunker;2782.00;9.70;1458.00;5.37;0
14;bunker;2774.00;9.50;1454.00;5.47;0
14;coastal_bunker;2777.00;9.55;1461.00;-2.55;0
14;coastal_bunker;2768.00;9.50;1463.00;-0.79;0
14;dockyard;2774.00;9.50;1462.00;-2.55;0
15;arms_factory;2795.00;11.55;1496.00;3.24;0
15;arms_factory;2800.00;11.35;1496.00;1.08;0
15;arms_factory;2802.00;10.85;1497.00;3.74;0
15;arms_factory;2811.00;10.28;1498.00;0.13;0
15;arms_factory;2814.00;10.15;1496.00;1.68;0
15;arms_factory;2810.00;10.35;1498.00;5.81;0
15;industrial_complex;2803.00;10.70;1497.00;0.74;0
15;industrial_complex;2809.00;10.50;1497.00;3.75;0
15;industrial_complex;2808.00;10.45;1496.00;0.13;0
15;industrial_complex;2798.00;11.48;1496.00;2.80;0
15;industrial_complex;2799.00;11.30;1497.00;0.63;0
15;industrial_complex;2796.00;11.53;1496.00;2.19;0
15;naval_base;2796.00;9.55;1504.00;-3.39;2847
15;naval_base;2807.00;9.50;1504.00;-2.68;2847
15;naval_base;2793.00;9.55;1504.00;-3.34;2847
15;naval_base;2806.00;9.55;1503.00;-2.98;2847
15;bunker;2805.00;10.38;1498.00;3.30;0
15;bunker;2790.00;10.00;1501.00;5.97;0
15;bunker;2812.00;9.88;1501.00;3.81;0
15;bunker;2790.00;11.28;1496.00;3.91;0
15;bunker;2812.00;10.43;1491.00;1.75;0
15;bunker;2801.00;10.95;1493.00;5.87;0
15;bunker;2801.00;10.85;1498.00;5.98;0
15;bunker;2812.00;9.63;1504.00;3.81;0
15;bunker;2816.00;10.10;1495.00;0.20;0
15;coastal_bunker;2795.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2791.00;9.55;1504.00;-3.34;0
15;coastal_bunker;2806.00;9.55;1503.00;-2.98;0
15;coastal_bunker;2812.00;9.60;1505.00;-2.68;0
15;dockyard;2806.00;9.55;1503.00;-2.98;0
16;arms_factory;2843.00;9.80;1489.00;3.74;0
16;arms_factory;2847.00;9.80;1493.00;0.13;0
16;arms_factory;2839.00;9.80;1487.00;1.68;0
16;arms_factory;2838.00;9.80;1496.00;5.81;0
16;arms_factory;2840.00;9.80;1493.00;0.74;0
16;arms_factory;2840.00;9.80;1484.00;3.75;0
16;industrial_complex;2839.00;9.80;1490.00;0.13;0
16;industrial_complex;2843.00;9.80;1495.00;2.80;0
16;industrial_complex;2837.00;9.80;1489.00;0.63;0
16;industrial_complex;2838.00;9.80;1494.00;2.19;0
16;industrial_complex;2843.00;9.80;1493.00;4.86;0
16;industrial_complex;2848.00;9.75;1492.00;1.24;0
16;bunker;2837.00;9.80;1491.00;5.37;0
16;bunker;2837.00;9.80;1486.00;5.47;0
16;bunker;2844.00;9.80;1492.00;3.30;0
16;bunker;2847.00;9.80;1492.00;5.97;0
16;bunker;2837.00;9.80;1496.00;3.81;0
16;bunker;2846.00;9.80;1489.00;3.91;0
17;arms_factory;2906.00;11.43;1479.00;1.68;0
17;arms_factory;2901.00;10.40;1485.00;5.81;0
17;arms_factory;2905.00;10.30;1487.00;0.74;0
17;arms_factory;2909.00;11.32;1483.00;3.75;0
17;arms_factory;2912.00;13.45;1478.00;0.13;0
17;arms_factory;2899.00;10.50;1491.00;2.80;0
17;industrial_complex;2900.00;10.38;1482.00;0.63;0
17;industrial_complex;2904.00;10.30;1488.00;2.19;0
17;industrial_complex;2907.00;10.20;1489.00;4.86;0
17;industrial_complex;2896.00;10.57;1484.00;1.24;0
17;industrial_complex;2901.00;10.32;1490.00;5.37;0
17;industrial_complex;2912.00;13.53;1480.00;5.47;0
17;bunker;2907.00;11.55;1477.00;3.30;0
17;bunker;2906.00;10.18;1491.00;5.97;0
17;bunker;2905.00;10.75;1482.00;3.81;0
17;bunker;2909.00;12.13;1481.00;3.91;0
17;bunker;2897.00;11.03;1490.00;1.75;0
17;bunker;2898.00;10.43;1484.00;5.87;0
18;arms_factory;2857.00;9.78;1490.00;0.74;0
18;arms_factory;2853.00;9.80;1497.00;3.75;0
18;arms_factory;2879.00;10.68;1496.00;0.13;0
18;arms_factory;2880.00;10.78;1494.00;2.80;0
18;arms_factory;2858.00;9.80;1493.00;0.63;0
18;arms_factory;2865.00;9.95;1498.00;2.19;0
18;industrial_complex;2857.00;9.80;1497.00;4.86;0
18;industrial_complex;2878.00;10.63;1497.00;1.24;0
18;industrial_complex;2859.00;9.80;1497.00;5.37;0
18;industrial_complex;2856.00;9.80;1494.00;5.47;0
18;industrial_complex;2881.00;11.00;1492.00;3.30;0
18;industrial_complex;2857.00;9.80;1491.00;5.97;0
18;bunker;2877.00;10.55;1498.00;3.81;0
18;bunker;2854.00;9.80;1493.00;3.91;0
18;bunker;2859.00;10.00;1503.00;1.75;0
18;bunker;2862.00;9.90;1495.00;5.87;0
18;bunker;2859.00;9.90;1502.00;5.98;0
18;bunker;2868.00;9.93;1498.00;3.81;0
18;bunker;2869.00;9.90;1502.00;0.20;0
18;bunker;2862.00;10.00;1499.00;2.87;0
19;arms_factory;2790.00;9.70;1424.00;0.13;0
19;arms_factory;2795.00;9.70;1416.00;2.80;0
19;arms_factory;2789.00;9.55;1424.00;0.63;0
19;arms_factory;2796.00;9.75;1409.00;2.19;0
19;arms_factory;2790.00;9.70;1423.00;4.86;0
19;arms_factory;2795.00;9.80;1409.00;1.24;0
19;industrial_complex;2801.00;10.20;1416.00;5.37;0
19;industrial_complex;2793.00;9.75;1409.00;5.47;0
19;industrial_complex;2796.00;10.32;1403.00;3.30;0
19;industrial_complex;2794.00;9.63;1412.00;5.97;0
19;industrial_complex;2794.00;10.23;1403.00;3.81;0
19;industrial_complex;2803.00;10.25;1411.00;3.91;0
19;naval_base;2786.00;9.50;1407.00;-2.36;8592
19;naval_base;2787.00;9.50;1418.00;-1.57;8592
19;naval_base;2792.00;9.68;1422.00;-3.14;5108
19;naval_base;2796.00;9.50;1418.00;-3.39;5108
19;naval_base;2797.00;9.50;1421.00;-1.82;5108
19;naval_base;2786.00;9.50;1403.00;-2.03;8592
19;naval_base;2798.00;9.50;1418.00;-2.36;5108
19;bunker;2802.00;9.95;1421.00;2.26;0
19;bunker;2805.00;10.40;1404.00;3.47;0
19;bunker;2803.00;10.20;1409.00;1.31;0
19;bunker;2793.00;10.13;1404.00;2.87;0
19;bunker;2792.00;10.03;1405.00;5.54;0
19;bunker;2810.00;10.15;1404.00;3.37;0
19;bunker;2798.00;10.28;1404.00;6.04;0
19;bunker;2791.00;9.70;1424.00;1.31;0
19;bunker;2797.00;9.75;1409.00;3.98;0
19;bunker;2791.00;9.60;1412.00;1.82;0
19;bunker;2801.00;10.20;1416.00;4.49;0
19;bunker;2792.00;9.70;1417.00;6.04;0
19;coastal_bunker;2788.00;9.50;1411.00;-2.36;0
19;coastal_bunker;2786.00;9.50;1402.00;-2.03;0
19;coastal_bunker;2790.00;9.50;1412.00;-1.57;0
19;coastal_bunker;2788.00;9.50;1425.00;-1.57;0
19;coastal_bunker;2795.00;9.60;1418.00;-3.39;0
19;coastal_bunker;2795.00;9.50;1424.00;-1.82;0
19;coastal_bunker;2798.00;9.65;1416.00;-2.36;0
19;dockyard;2787.00;9.50;1416.00;-1.57;0
20;arms_factory;2880.00;10.68;1439.00;0.63;0
20;arms_factory;2877.00;11.32;1430.00;2.19;0
20;arms_factory;2876.00;11.00;1441.00;4.86;0
20;arms_factory;2871.00;12.45;1426.00;1.24;0
20;arms_factory;2883.00;10.32;1426.00;5.37;0
20;arms_factory;2878.00;12.28;1421.00;5.47;0
20;industrial_complex;2871.00;12.30;1431.00;3.30;0
20;industrial_complex;2877.00;12.35;1426.00;5.97;0
20;industrial_complex;2873.00;12.20;1426.00;3.81;0
20;industrial_complex;2885.00;10.00;1426.00;3.91;0
20;industrial_complex;2879.00;12.00;1422.00;1.75;0
20;industrial_complex;2873.00;11.45;1431.00;5.87;0
20;bunker;2879.00;11.95;1426.00;5.98;0
20;bunker;2877.00;11.07;1435.00;3.81;0
20;bunker;2873.00;12.15;1427.00;0.20;0
20;bunker;2882.00;10.70;1426.00;2.87;0
20;bunker;2873.00;12.57;1423.00;4.42;0
20;bunker;2877.00;11.10;1438.00;2.26;0
21;arms_factory;2903.00;10.23;1387.00;4.86;0
21;arms_factory;2892.00;10.30;1395.00;1.24;0
21;arms_factory;2901.00;10.60;1389.00;5.37;0
21;arms_factory;2905.00;9.98;1387.00;5.47;0
21;arms_factory;2891.00;10.30;1396.00;3.30;0
21;arms_factory;2903.00;10.48;1389.00;5.97;0
21;industrial_complex;2907.00;9.85;1387.00;3.81;0
21;industrial_complex;2891.00;9.75;1388.00;3.91;0
21;industrial_complex;2905.00;10.25;1389.00;1.75;0
21;industrial_complex;2905.00;10.15;1388.00;5.87;0
21;industrial_complex;2893.00;9.85;1388.00;5.98;0
21;industrial_complex;2895.00;10.60;1390.00;3.81;0
21;naval_base;2909.00;9.53;1385.00;0.00;8918
21;naval_base;2878.00;9.50;1388.00;-0.24;5505
21;naval_base;2890.00;9.50;1384.00;-0.79;5505
21;bunker;2881.00;9.68;1394.00;2.26;0
21;bunker;2893.00;10.28;1391.00;3.47;0
21;bunker;2901.00;10.95;1392.00;1.31;0
21;bunker;2895.00;9.75;1386.00;2.87;0
21;bunker;2898.00;9.57;1383.00;5.54;0
21;coastal_bunker;2882.00;9.50;1388.00;-0.24;0
21;coastal_bunker;2904.00;9.50;1383.00;0.00;0
21;coastal_bunker;2890.00;9.50;1386.00;-0.79;0
21;dockyard;2890.00;9.50;1386.00;-0.79;0
22;arms_factory;2878.00;9.98;1398.00;5.37;0
22;arms_factory;2862.00;10.25;1393.00;5.47;0
22;arms_factory;2861.00;10.20;1391.00;3.30;0
22;arms_factory;2861.00;10.20;1391.00;5.97;0
22;arms_factory;2867.00;10.53;1398.00;3.81;0
22;arms_factory;2867.00;10.53;1398.00;3.91;0
22;industrial_complex;2870.00;10.03;1397.00;1.75;0
22;industrial_complex;2865.00;9.98;1393.00;5.87;0
22;industrial_complex;2865.00;9.98;1393.00;5.98;0
22;industrial_complex;2864.00;9.90;1392.00;3.81;0
22;industrial_complex;2860.00;11.25;1396.00;0.20;0
22;industrial_complex;2861.00;10.57;1394.00;2.87;0
22;naval_base;2862.00;9.53;1387.00;0.59;5505
22;naval_base;2869.00;9.50;1391.00;0.00;5505
22;naval_base;2874.00;9.50;1390.00;-0.46;5505
